Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
9528174,00000157,false,Rx,0,8,D5,87,09,C4,FF,E0,BE,80,
9531026,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
9532625,0000019F,false,Rx,0,8,00,00,7D,0D,00,6A,90,FE,
9537077,00000155,false,Rx,0,8,0A,87,F1,54,98,50,02,CA,
9537622,000001A1,false,Rx,0,8,B2,8B,34,34,39,0C,80,20,
9538099,00000157,false,Rx,0,8,D5,D7,09,C4,FF,E0,BE,80,
9541025,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
9542601,0000019F,false,Rx,0,8,00,00,7D,02,00,6A,90,FE,
9542846,00000419,false,Rx,0,6,5E,09,2A,E6,7E,00,00,00,
9546050,000004F7,false,Rx,0,8,00,3C,0C,22,28,B8,06,F0,
9547073,00000155,false,Rx,0,8,0A,87,F2,54,98,50,02,CA,
9547620,000001A1,false,Rx,0,8,B2,8B,1C,34,29,0C,80,20,
9548127,00000157,false,Rx,0,8,D5,27,09,C4,FF,E0,BE,80,
9551005,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
9552453,00000445,false,Rx,0,7,80,55,55,65,04,82,00,00,
9552686,0000019F,false,Rx,0,8,00,00,7D,07,00,6A,90,FE,
9557129,00000155,false,Rx,0,8,0A,87,F1,54,98,50,02,CA,
9557595,000001A1,false,Rx,0,8,B2,8B,3C,34,99,0C,80,20,
9558104,00000157,false,Rx,0,8,D5,77,09,C4,FF,E0,BE,80,
9560998,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
9562599,0000019F,false,Rx,0,8,00,00,7D,0C,00,6A,90,FE,
9563024,00000423,false,Rx,0,8,07,1D,00,02,5D,20,5D,D8,
9566103,00000428,false,Rx,0,8,00,00,00,7F,00,00,8F,00,
9567111,00000155,false,Rx,0,8,0A,87,F3,54,98,50,02,CB,
9567621,000001A1,false,Rx,0,8,B2,8B,38,34,89,0C,80,20,
9568172,00000157,false,Rx,0,8,D5,C7,09,C4,FF,E0,BE,80,
9568413,00000426,false,Rx,0,8,00,A0,01,00,4B,C8,00,80,
9571021,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
9572605,0000019F,false,Rx,0,8,00,00,7D,01,00,6A,90,FE,
9577148,00000155,false,Rx,0,8,0A,87,F1,54,98,50,02,CB,
9577621,000001A1,false,Rx,0,8,B2,8B,3E,34,99,0C,80,20,
9578170,00000157,false,Rx,0,8,D5,17,09,C4,FF,E0,BE,80,
9581022,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
9582620,0000019F,false,Rx,0,8,00,00,7D,06,00,6A,90,FE,
9583018,00000435,false,Rx,0,8,FF,FF,1E,6A,3B,10,00,00,
9587155,00000155,false,Rx,0,8,0A,87,F2,54,98,50,02,CA,
9587591,000001A1,false,Rx,0,8,B2,CB,3C,34,99,0C,80,20,
9588112,00000157,false,Rx,0,8,D5,67,09,C4,FF,E0,BE,80,
9588317,00000436,false,Rx,0,6,86,14,AB,03,FF,DC,00,00,
9591047,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
9592613,0000019F,false,Rx,0,8,00,00,7D,0B,00,6A,90,FE,
9592870,00000511,false,Rx,0,7,04,48,97,4E,6F,B9,D0,00,
9596022,0000042F,false,Rx,0,2,32,20,00,00,00,00,00,00,
9597094,00000155,false,Rx,0,8,0A,87,F1,54,98,50,02,CB,
9597617,000001A1,false,Rx,0,8,B2,8B,3E,34,99,0C,80,20,
9598143,00000157,false,Rx,0,8,D5,B7,09,C4,FF,E0,BE,80,
9601043,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
9602618,0000019F,false,Rx,0,8,00,00,7D,00,00,6A,90,FE,
9607069,00000155,false,Rx,0,8,0A,87,F2,54,98,50,02,CA,
9607591,000001A1,false,Rx,0,8,B2,8B,3E,34,99,0C,80,20,
9608102,00000157,false,Rx,0,8,D5,07,09,C4,FF,E0,BE,80,
9611020,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
9612596,0000019F,false,Rx,0,8,00,00,7D,05,00,6A,90,FE,
9617042,00000155,false,Rx,0,8,0A,87,F1,54,98,50,02,CA,
9617288,00000424,false,Rx,0,8,11,40,56,C8,3F,5E,55,40,
9617510,00000425,false,Rx,0,8,0A,D3,44,9C,3E,22,FD,10,
9617732,000001A1,false,Rx,0,8,B2,8B,3C,34,99,0C,80,20,
9618041,00000157,false,Rx,0,8,D5,57,09,C4,FF,E0,BE,80,
9621019,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
9622592,0000019F,false,Rx,0,8,00,00,7D,0A,00,6A,90,FE,
9627042,00000155,false,Rx,0,8,0A,87,F2,54,98,50,02,CA,
9627562,000001A1,false,Rx,0,8,B2,4B,3C,34,99,0C,80,20,
9628091,00000157,false,Rx,0,8,D5,A7,09,C4,FF,E0,BE,80,
9631042,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
9632590,0000019F,false,Rx,0,8,00,00,7D,0F,00,6A,90,FE,
9637043,00000155,false,Rx,0,8,0A,87,F1,54,98,50,02,CD,
9637587,000001A1,false,Rx,0,8,B2,CB,3E,34,99,0C,80,20,
9638064,00000157,false,Rx,0,8,D5,F7,09,C4,FF,E0,BE,80,
9641041,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
9642610,0000019F,false,Rx,0,8,00,00,7D,04,00,6A,90,FE,
9642843,00000419,false,Rx,0,6,5E,08,2A,E6,7E,00,00,00,
9646114,000004F7,false,Rx,0,8,00,3C,0C,22,28,B8,06,F0,
9647064,00000155,false,Rx,0,8,0A,87,F3,54,98,50,02,CB,
9647561,000001A1,false,Rx,0,8,B2,8B,46,34,99,0C,80,20,
9648089,00000157,false,Rx,0,8,D5,47,09,C4,FF,E0,BE,80,
9651039,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
9652389,00000445,false,Rx,0,7,80,55,55,65,04,82,00,00,
9652635,0000019F,false,Rx,0,8,00,00,7D,09,00,6A,90,FE,
9657116,00000155,false,Rx,0,8,0A,87,F1,54,98,50,02,CA,
9657560,000001A1,false,Rx,0,8,B2,8B,58,34,99,0C,80,20,
9658064,00000157,false,Rx,0,8,D5,97,09,C4,FF,E0,BC,80,
9661039,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
9662591,0000019F,false,Rx,0,8,00,00,7D,0E,00,6A,90,FE,
9663038,00000423,false,Rx,0,8,07,1D,00,02,5D,20,5D,D8,
9666138,00000428,false,Rx,0,8,00,00,00,7F,00,00,8F,00,
9667113,00000155,false,Rx,0,8,0A,87,F2,54,98,50,02,CB,
9667560,000001A1,false,Rx,0,8,B2,8B,74,34,99,0C,80,20,
9668038,00000157,false,Rx,0,8,D5,E7,09,C4,FF,E0,BE,80,
9668284,00000426,false,Rx,0,8,00,A0,01,00,4B,C8,00,80,
9671037,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
9672587,0000019F,false,Rx,0,8,00,00,7D,03,00,6A,90,FE,
9677062,00000155,false,Rx,0,8,0A,87,F1,54,98,50,02,CA,
9677558,000001A1,false,Rx,0,8,B2,8B,D8,34,99,0C,80,20,
9678137,00000157,false,Rx,0,8,D5,37,09,C4,FF,E0,BE,80,
9681063,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
9682586,0000019F,false,Rx,0,8,00,00,7D,08,00,6A,90,FE,
9683061,00000435,false,Rx,0,8,FF,FF,1E,6A,3B,10,00,00,
9687114,00000155,false,Rx,0,8,0A,87,F2,54,98,50,02,CB,
9687559,000001A1,false,Rx,0,8,B2,8B,42,34,99,0C,80,20,
9688086,00000157,false,Rx,0,8,D5,87,09,C4,FF,E0,BE,80,
9688283,00000436,false,Rx,0,6,86,14,AB,03,FF,DC,00,00,
9691064,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
9692586,0000019F,false,Rx,0,8,00,00,7D,0D,00,6A,90,FE,
9692832,00000511,false,Rx,0,7,04,87,60,07,DA,C6,B3,00,
9696010,0000042F,false,Rx,0,2,32,20,00,00,00,00,00,00,
9697085,00000155,false,Rx,0,8,0A,87,F1,54,98,50,02,CA,
9697557,000001A1,false,Rx,0,8,B2,8B,32,34,49,0C,80,20,
9698085,00000157,false,Rx,0,8,D5,D7,09,C4,FF,E0,BE,80,
9701060,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
9702585,0000019F,false,Rx,0,8,00,00,7D,02,00,6A,90,FE,
9707035,00000155,false,Rx,0,8,0A,87,F2,54,98,50,02,CA,
9707557,000001A1,false,Rx,0,8,B2,8B,2C,34,29,0C,80,20,
9708037,00000157,false,Rx,0,8,D5,27,09,C4,FF,E0,BE,80,
9711059,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
9712604,0000019F,false,Rx,0,8,00,00,7D,07,00,6A,90,FE,
9717036,00000155,false,Rx,0,8,0A,87,F1,54,98,50,02,CA,
9717257,00000424,false,Rx,0,8,11,40,56,C8,3F,5E,55,40,
9717503,00000425,false,Rx,0,8,0A,D3,44,9C,3E,22,FD,10,
9717726,000001A1,false,Rx,0,8,B2,8B,26,34,29,0C,80,20,
9718109,00000157,false,Rx,0,8,D5,77,09,C4,FF,E0,BE,80,
9721085,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
9722561,0000019F,false,Rx,0,8,00,00,7D,0C,00,6A,90,FE,
9727034,00000155,false,Rx,0,8,0A,87,F3,54,98,50,02,CB,
9727558,000001A1,false,Rx,0,8,B2,8B,42,34,99,0C,80,20,
9728084,00000157,false,Rx,0,8,D5,C7,09,C4,FF,E0,BE,80,
9731090,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
9732559,0000019F,false,Rx,0,8,00,00,7D,01,00,6A,90,FE,
9737033,00000155,false,Rx,0,8,0A,87,F1,54,98,50,02,CB,
9737555,000001A1,false,Rx,0,8,B2,CB,34,34,99,0C,80,20,
9738008,00000157,false,Rx,0,8,D5,17,09,C4,FF,E0,BC,80,
9741083,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
9742583,0000019F,false,Rx,0,8,00,00,7D,06,00,6A,90,FE,
9742829,00000419,false,Rx,0,6,5E,08,2A,E6,7E,00,00,00,
9746157,000004F7,false,Rx,0,8,00,3C,0C,22,28,B8,06,F0,
9747057,00000155,false,Rx,0,8,0A,87,F3,54,98,50,02,CB,
9747554,000001A1,false,Rx,0,8,B2,CB,3C,34,89,0C,80,20,
9748057,00000157,false,Rx,0,8,D5,67,09,C4,FF,E0,BE,80,
9751082,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
9752382,00000445,false,Rx,0,7,80,55,55,65,04,82,00,00,
9752629,0000019F,false,Rx,0,8,00,00,7D,0B,00,6A,90,FE,
9757081,00000155,false,Rx,0,8,0A,87,F1,54,98,50,02,CB,
9757553,000001A1,false,Rx,0,8,B2,8B,3E,34,99,0C,80,20,
9758032,00000157,false,Rx,0,8,D5,B7,09,C4,FF,E0,BC,80,
9761081,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
9762556,0000019F,false,Rx,0,8,00,00,7D,00,00,6A,90,FE,
9763031,00000423,false,Rx,0,8,07,1D,00,02,5D,20,5D,D8,
9766181,00000428,false,Rx,0,8,00,00,00,7F,00,00,8F,00,
9767080,00000155,false,Rx,0,8,0A,87,F2,54,98,50,02,CA,
9767552,000001A1,false,Rx,0,8,B2,8B,3E,34,99,0C,80,20,
9768081,00000157,false,Rx,0,8,D5,07,09,C4,FF,E0,BC,80,
9768329,00000426,false,Rx,0,8,00,A0,01,00,4B,C8,00,80,
9771107,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
9772562,0000019F,false,Rx,0,8,00,00,7D,05,00,6A,90,FE,
9777108,00000155,false,Rx,0,8,0A,87,F1,54,98,50,02,CA,
9777553,000001A1,false,Rx,0,8,B2,8B,3E,34,99,0C,80,20,
9778094,00000157,false,Rx,0,8,D5,57,09,C4,FF,E0,BC,80,
9781109,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
9782583,0000019F,false,Rx,0,8,00,00,7D,0A,00,6A,90,FE,
9782980,00000435,false,Rx,0,8,FF,FF,1E,6A,3B,10,00,00,
9787058,00000155,false,Rx,0,8,0A,87,F2,54,98,50,02,CB,
9787554,000001A1,false,Rx,0,8,B2,8B,42,34,99,0C,80,20,
9788129,00000157,false,Rx,0,8,D5,A7,09,C4,FF,E0,BC,80,
9788326,00000436,false,Rx,0,6,86,14,AB,03,FF,DC,00,00,
9791105,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
9792553,0000019F,false,Rx,0,8,00,00,7D,0F,00,6A,90,FE,
9792825,00000511,false,Rx,0,7,04,C6,29,C0,45,D3,96,00,
9796120,0000042F,false,Rx,0,2,32,20,00,00,00,00,00,00,
9797056,00000155,false,Rx,0,8,0A,87,F1,54,98,50,02,CA,
9797551,000001A1,false,Rx,0,8,B2,8B,3C,34,99,0C,80,20,
9798133,00000157,false,Rx,0,8,D5,F7,09,C4,FF,E0,BC,80,
9801107,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
9802580,0000019F,false,Rx,0,8,00,00,7D,04,00,6A,90,FE,
9807029,00000155,false,Rx,0,8,0A,87,F2,54,98,50,02,CA,
9807548,000001A1,false,Rx,0,8,B2,4B,46,34,99,0C,80,20,
9808102,00000157,false,Rx,0,8,D5,47,09,C4,FF,E0,BC,80,
9811105,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
9812551,0000019F,false,Rx,0,8,00,00,7D,09,00,6A,90,FE,
9817029,00000155,false,Rx,0,8,0A,87,F1,54,98,50,02,CA,
9817248,00000424,false,Rx,0,8,11,40,56,C8,3F,5E,55,40,
9817472,00000425,false,Rx,0,8,0A,D3,44,9C,3E,22,FD,10,
9817719,000001A1,false,Rx,0,8,B2,8B,4C,34,B9,0C,80,20,
9818026,00000157,false,Rx,0,8,D5,97,09,C4,FF,E0,BC,80,
9821128,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
9822558,0000019F,false,Rx,0,8,00,00,7D,0E,00,6A,90,FE,
9827034,00000155,false,Rx,0,8,0A,87,F3,54,98,50,02,CB,
9827551,000001A1,false,Rx,0,8,B2,8B,74,34,99,0C,80,20,
9828104,00000157,false,Rx,0,8,D5,E7,09,C4,FF,E0,BE,80,
9831138,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
9832558,0000019F,false,Rx,0,8,00,00,7D,03,00,6A,90,FE,
9837036,00000155,false,Rx,0,8,0A,87,F1,54,98,50,02,CA,
9837557,000001A1,false,Rx,0,8,B2,8B,FC,34,99,0C,80,20,
9838093,00000157,false,Rx,0,8,D5,37,09,C4,FF,E0,BC,80,
9841142,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
9842560,0000019F,false,Rx,0,8,00,00,7D,08,00,6A,90,FE,
9842806,00000419,false,Rx,0,6,5E,08,2A,E6,7E,00,00,00,
9846209,000004F7,false,Rx,0,8,00,3C,0C,22,28,B8,06,F0,
9847058,00000155,false,Rx,0,8,0A,87,F2,54,98,50,02,CA,
9847555,000001A1,false,Rx,0,8,B2,8B,94,34,A9,0C,80,20,
9848033,00000157,false,Rx,0,8,D5,87,09,C4,FF,E0,BC,80,
9851180,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
9852429,00000445,false,Rx,0,7,80,55,55,65,04,82,00,00,
9852671,0000019F,false,Rx,0,8,00,00,7D,0D,00,6A,90,FE,
9857076,00000155,false,Rx,0,8,0A,87,F1,54,98,50,02,CA,
9857559,000001A1,false,Rx,0,8,B2,8B,42,34,49,0C,80,20,
9858068,00000157,false,Rx,0,8,D5,D7,09,C4,FF,E0,BC,80,
9861167,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
9862560,0000019F,false,Rx,0,8,00,00,7D,02,00,6A,90,FE,
9863056,00000423,false,Rx,0,8,07,1D,00,02,B2,20,B2,D8,
9866229,00000428,false,Rx,0,8,00,00,00,7F,00,00,8F,00,
9867101,00000155,false,Rx,0,8,0A,87,F2,54,98,50,02,CA,
9867522,000001A1,false,Rx,0,8,B2,8B,34,34,39,0C,80,20,
9868103,00000157,false,Rx,0,8,D5,27,09,C4,FF,E0,BC,80,
9868323,00000426,false,Rx,0,8,00,A0,01,00,4B,C8,00,80,
9871154,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
9872553,0000019F,false,Rx,0,8,00,00,7D,07,00,6A,90,FE,
9877055,00000155,false,Rx,0,8,0A,87,F1,54,98,50,02,CA,
9877549,000001A1,false,Rx,0,8,B2,8B,1E,34,39,0C,80,20,
9878103,00000157,false,Rx,0,8,D5,77,09,C4,FF,E0,BC,80,
9881100,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
9882575,0000019F,false,Rx,0,8,00,00,7D,0C,00,6A,90,FE,
9883062,00000435,false,Rx,0,8,FF,FF,1E,6A,3B,10,00,00,
9887126,00000155,false,Rx,0,8,0A,87,F2,54,98,50,02,CA,
9887571,000001A1,false,Rx,0,8,B2,8B,3C,34,99,0C,80,20,
9888101,00000157,false,Rx,0,8,D5,C7,09,C4,FF,E0,BC,80,
9888286,00000436,false,Rx,0,6,86,14,AB,03,FF,DC,00,00,
9891098,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
9892559,0000019F,false,Rx,0,8,00,00,7D,01,00,6A,90,FE,
9892817,00000511,false,Rx,0,7,04,05,F2,79,B0,E0,79,00,
9896020,0000042F,false,Rx,0,2,32,20,00,00,00,00,00,00,
9897071,00000155,false,Rx,0,8,0A,87,F1,54,98,50,02,CA,
9897517,000001A1,false,Rx,0,8,B2,8B,3C,34,89,0C,80,20,
9898018,00000157,false,Rx,0,8,D5,17,09,C4,FF,E0,BC,80,
9901069,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
9902544,0000019F,false,Rx,0,8,00,00,7D,06,00,6A,90,FE,
9906993,00000155,false,Rx,0,8,0A,87,F2,54,98,50,02,CA,
9907515,000001A1,false,Rx,0,8,B2,CB,42,34,99,0C,80,20,
9908068,00000157,false,Rx,0,8,D5,67,09,C4,FF,E0,BC,80,
9911071,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
9912543,0000019F,false,Rx,0,8,00,00,7D,0B,00,6A,90,FE,
9916993,00000155,false,Rx,0,8,0A,87,F1,54,98,50,02,CB,
9917239,00000424,false,Rx,0,8,11,40,56,C8,3F,5E,AA,40,
9917461,00000425,false,Rx,0,8,0A,D3,44,9C,3E,22,FD,10,
9917683,000001A1,false,Rx,0,8,B2,CB,3E,34,99,0C,80,20,
9918067,00000157,false,Rx,0,8,D5,B7,09,C4,FF,E0,BC,80,
9921068,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
9922542,0000019F,false,Rx,0,8,00,00,7D,00,00,6A,90,FE,
9927017,00000155,false,Rx,0,8,0A,87,F2,54,98,50,02,CB,
9927538,000001A1,false,Rx,0,8,B2,8B,3E,34,99,0C,80,20,
9928116,00000157,false,Rx,0,8,D5,07,09,C4,FF,E0,BE,80,
9931067,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
9932541,0000019F,false,Rx,0,8,00,00,7D,05,00,6A,90,FE,
9937016,00000155,false,Rx,0,8,0A,87,F1,54,98,50,02,CA,
9937512,000001A1,false,Rx,0,8,B2,8B,42,34,99,0C,80,20,
9938115,00000157,false,Rx,0,8,D5,57,09,C4,FF,E0,BC,80,
9941090,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
9942540,0000019F,false,Rx,0,8,00,00,7D,0A,00,6A,90,FE,
9942787,00000419,false,Rx,0,6,5E,08,2A,E6,7E,00,00,00,
9946143,000004F7,false,Rx,0,8,00,3C,0C,22,28,B8,06,F0,
9947017,00000155,false,Rx,0,8,0A,87,F2,54,98,50,02,CA,
9947540,000001A1,false,Rx,0,8,B2,CB,3E,34,99,0C,80,20,
9948091,00000157,false,Rx,0,8,D5,A7,09,C4,FF,E0,BE,80,
9951017,0000069F,false,Rx,0,4,71,30,28,2F,00,00,00,00,
9951189,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
9952366,00000445,false,Rx,0,7,80,55,AA,65,04,82,00,00,
9952613,0000019F,false,Rx,0,8,00,00,7D,0F,00,6A,90,FE,
9957066,00000155,false,Rx,0,8,0A,87,F1,54,98,50,02,CA,
9957538,000001A1,false,Rx,0,8,B2,8B,3E,34,99,0C,80,20,
9958090,00000157,false,Rx,0,8,D5,F7,09,C4,FF,E0,BC,80,
9961091,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
9962542,0000019F,false,Rx,0,8,00,00,7D,04,00,6A,90,FE,
9963040,00000423,false,Rx,0,8,07,1D,00,02,B2,20,B2,D8,
9966169,00000428,false,Rx,0,8,00,00,00,7F,00,00,8F,00,
9967065,00000155,false,Rx,0,8,0A,87,F2,54,98,50,02,CA,
9967511,000001A1,false,Rx,0,8,B2,8B,42,34,99,0C,80,20,
9968015,00000157,false,Rx,0,8,D5,47,09,C4,FF,E0,BE,80,
9968260,00000426,false,Rx,0,8,00,A0,01,00,4B,C8,00,80,
9971093,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
9972539,0000019F,false,Rx,0,8,00,00,7D,09,00,6A,90,FE,
9977067,00000155,false,Rx,0,8,0A,87,F1,54,98,50,02,CB,
9977535,000001A1,false,Rx,0,8,B2,8B,48,34,B9,0C,80,20,
9978039,00000157,false,Rx,0,8,D5,97,09,C4,FF,E0,BE,80,
9981116,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
9982540,0000019F,false,Rx,0,8,00,00,7D,0E,00,6A,90,FE,
9982963,00000435,false,Rx,0,8,FF,FF,1E,6A,3B,10,00,00,
9987043,00000155,false,Rx,0,8,0A,87,F2,54,98,50,02,CB,
9987542,000001A1,false,Rx,0,8,B2,8B,5E,34,99,0C,80,20,
9988065,00000157,false,Rx,0,8,D5,E7,09,C4,FF,E0,BE,80,
9988264,00000436,false,Rx,0,6,86,14,AB,03,FF,DC,00,00,
9991143,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
9992567,0000019F,false,Rx,0,8,00,00,7D,03,00,6A,90,FE,
9992836,00000511,false,Rx,0,7,04,44,BB,32,1B,ED,5C,00,
9996092,0000042F,false,Rx,0,2,32,20,00,00,00,00,00,00,
9997042,00000155,false,Rx,0,8,0A,87,F1,54,98,50,02,CA,
9997564,000001A1,false,Rx,0,8,B2,CB,78,34,99,0C,80,20,
9998095,00000157,false,Rx,0,8,D5,37,09,C4,FF,E0,BE,80,
10001142,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
10002564,0000019F,false,Rx,0,8,00,00,7D,08,00,6A,90,FE,
10007016,00000155,false,Rx,0,8,0A,87,F3,54,98,50,02,CA,
10007538,000001A1,false,Rx,0,8,B2,4B,BC,34,99,0C,80,20,
10008041,00000157,false,Rx,0,8,D5,87,09,C4,FF,E0,BE,80,
10011140,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
10012566,0000019F,false,Rx,0,8,00,00,7D,0D,00,6A,90,FE,
10017016,00000155,false,Rx,0,8,0A,87,F1,54,98,50,02,CA,
10017262,00000424,false,Rx,0,8,11,40,56,C8,3F,5E,AA,40,
10017485,00000425,false,Rx,0,8,0A,D3,44,9C,3E,22,FD,10,
10017709,000001A1,false,Rx,0,8,B2,8B,3E,34,99,0C,80,20,
10018018,00000157,false,Rx,0,8,D5,D7,09,C4,FF,E0,BC,80,
10021114,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
10022539,0000019F,false,Rx,0,8,00,00,7D,02,00,6A,90,FE,
10027027,00000155,false,Rx,0,8,0A,87,F2,54,98,50,02,CA,
10027508,000001A1,false,Rx,0,8,B2,8B,32,34,49,0C,80,20,
10028060,00000157,false,Rx,0,8,D5,27,09,C4,FF,E0,BE,80,
10031112,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
10032535,0000019F,false,Rx,0,8,00,00,7D,07,00,6A,90,FE,
10036987,00000155,false,Rx,0,8,0A,87,F1,54,98,50,02,CA,
10037506,000001A1,false,Rx,0,8,B2,8B,22,34,39,0C,80,20,
10038007,00000157,false,Rx,0,8,D5,77,09,C4,FF,E0,BC,80,
10041137,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
10042537,0000019F,false,Rx,0,8,00,00,7D,0C,00,6A,90,FE,
10042817,00000419,false,Rx,0,6,5E,08,2A,E6,7E,00,00,00,
10046187,000004F7,false,Rx,0,8,00,3C,0C,22,28,B8,06,F0,
10047009,00000155,false,Rx,0,8,0A,87,F2,54,98,50,02,CB,
10047505,000001A1,false,Rx,0,8,B2,8B,32,34,29,0C,80,20,
10048008,00000157,false,Rx,0,8,D5,C7,09,C4,FF,E0,BE,80,
10051135,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
10052333,00000445,false,Rx,0,7,80,55,AA,65,04,82,00,00,
10052580,0000019F,false,Rx,0,8,00,00,7D,01,00,6A,90,FE,
10057068,00000155,false,Rx,0,8,0A,87,F1,54,98,50,02,CB,
10057504,000001A1,false,Rx,0,8,B2,8B,38,34,99,0C,80,20,
10058006,00000157,false,Rx,0,8,D5,17,09,C4,FF,E0,BC,80,
10061131,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
10062530,0000019F,false,Rx,0,8,00,00,7D,06,00,6A,90,FE,
10062954,00000423,false,Rx,0,8,07,1D,00,02,B2,20,B2,D8,
10066209,00000428,false,Rx,0,8,00,00,00,7F,00,00,8F,00,
10067083,00000155,false,Rx,0,8,0A,87,F2,54,98,50,02,CA,
10067504,000001A1,false,Rx,0,8,B2,CB,3C,34,89,0C,80,20,
10068031,00000157,false,Rx,0,8,D5,67,09,C4,FF,E0,BE,80,
10068277,00000426,false,Rx,0,8,00,A0,01,00,4B,C8,00,80,
10071181,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
10072551,0000019F,false,Rx,0,8,00,00,7D,0B,00,6A,90,FE,
10077013,00000155,false,Rx,0,8,0A,87,F1,54,98,50,02,CB,
10077549,000001A1,false,Rx,0,8,B2,CB,3E,34,89,0C,80,20,
10078058,00000157,false,Rx,0,8,D5,B7,09,C4,FF,E0,BE,80,
10081191,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
10082535,0000019F,false,Rx,0,8,00,00,7D,00,00,6A,90,FE,
10083043,00000435,false,Rx,0,8,FF,FF,1E,6A,3B,10,00,00,
10087091,00000155,false,Rx,0,8,0A,87,F2,54,98,50,02,CB,
10087539,000001A1,false,Rx,0,8,B2,8B,42,34,99,0C,80,20,
10088041,00000157,false,Rx,0,8,D5,07,09,C4,FF,E0,BE,80,
10088241,00000436,false,Rx,0,6,86,14,AB,03,FF,DC,00,00,
10091228,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
10092553,0000019F,false,Rx,0,8,00,00,7D,05,00,6A,90,FE,
10092802,00000511,false,Rx,0,7,04,83,84,EB,86,FA,3F,00,
10096130,0000042F,false,Rx,0,2,32,20,00,00,00,00,00,00,
10097079,00000155,false,Rx,0,8,0A,87,F1,54,98,50,02,CA,
